date,equipement_id,time,temperature,vibration,courant,alerts,panne,energy_consumption,cpu_usage,memory_usage
2024-01-01 00:25:00,0,25,50.804612948549334,5.461323669674033,10.49269908950739,0,0,511.6006919703832,12.83031196223984,53.080995244401834
2024-01-01 00:26:00,0,26,44.505032112888486,5.0640034781682,13.731022363021708,1,0,552.2348584184072,44.733095583421985,25.100649079621423
2024-01-01 00:27:00,0,27,52.14849009172836,5.1470313267182615,12.612892705878874,1,0,380.5512962823632,66.02094805993251,65.40232211671848
2024-01-01 00:28:00,0,28,47.27680655040598,5.6415179727304166,10.559318830549252,0,0,504.9242548509731,79.08516258745942,90.23020996785905
2024-01-01 00:29:00,0,29,48.83153125103362,4.006207434801595,9.161727628735905,0,0,421.1295456515314,58.77063142569823,41.87077974078826
2024-01-01 00:30:00,0,30,47.29146693885301,4.7726234625766555,11.76424519327462,0,0,498.7105746256618,23.860962075289507,49.49387364490494
2024-01-01 00:31:00,0,31,59.571390922544694,3.3624159261224107,8.207907600591062,1,0,535.6910104172941,80.86353321860697,64.11185765204657
2024-01-01 00:32:00,0,32,50.25251387631033,5.431223122605279,11.112715538712438,0,0,586.9570072874551,55.98505301391657,26.990837012312163
2024-01-01 00:33:00,0,33,45.041445355220496,5.680195939702742,11.175940318333254,0,0,453.0916635781407,18.641454540056905,91.27125867128252
2024-01-01 00:34:00,0,34,54.45272456051595,4.550813537700626,12.29041981499776,1,0,473.71475973490084,47.107742191186766,55.06975053251131
2024-01-01 00:35:00,0,35,44.24578175014489,6.608986763290033,15.694320077822155,1,1,495.22335464622313,65.91547148210367,28.632222828958447
2024-01-01 00:36:00,0,36,51.40431797502378,3.810234336997659,10.964831934357534,0,0,451.2734449269055,46.081259705310345,45.142044300974135
2024-01-01 00:37:00,0,37,40.57164938060112,3.57262511979018,9.167072748585003,0,0,548.9279864394629,79.66320858116434,48.037318866652015
2024-01-01 00:38:00,0,38,43.73906975550785,5.262451818559972,10.13885137561601,0,0,496.49527273171884,43.89554516486175,45.90331494311532
2024-01-01 00:39:00,0,39,51.374306179345616,6.086098302612154,6.656848190221764,0,0,506.0978511688023,56.67621516265289,71.99177372273344
2024-01-01 00:40:00,0,40,54.09233289997705,6.7239276914578685,8.810573737821883,0,0,531.008656338708,26.89363488015224,45.91405469875092
2024-01-01 00:41:00,0,41,51.26684140594985,4.58211573713106,9.386435123773792,0,0,496.41442418122955,51.01490800360892,44.28904749105675
2024-01-01 00:42:00,0,42,49.8417585880588,6.120680833431296,9.161823204130815,0,0,459.12304359120674,27.828584794618322,44.15663926997955
2024-01-01 00:43:00,0,43,48.924481522053554,5.004491530499293,10.519709744067445,0,0,496.84898808507666,28.01497183595672,78.33863869185194
2024-01-01 00:44:00,0,44,43.04739004816286,4.8713727000591796,8.575160135235599,0,0,457.19093202433055,32.39220337945936,43.128614126675544
2024-01-01 00:45:00,0,45,46.85077895802646,5.928659937486672,12.467061334648943,1,0,505.3990444558243,13.535941395814008,21.049856963287127
2024-01-01 00:46:00,0,46,48.15680614520107,5.69832287841342,10.230414129836394,0,0,549.8468860400899,23.064771339181426,47.415135288805615
2024-01-01 00:47:00,0,47,55.755611131094575,3.4706078430157508,10.216399357722771,1,0,441.2510853863834,43.948850026644905,40.86778847690292
2024-01-01 00:48:00,0,48,52.1980914478423,6.524540349725896,9.584210566974164,0,0,423.38144992789535,20.484839896586877,88.17629378222512
2024-01-01 00:49:00,0,49,41.674799223186334,6.4290913541474515,10.555381367717958,0,0,502.4624967959837,20.670780041366463,55.842963179271386
2024-01-01 00:50:00,0,50,52.120419846973974,4.424437298490471,11.90019652933527,0,0,461.6100191628047,87.43454627045413,37.59315006007132
2024-01-01 00:51:00,0,51,48.58458859791842,5.446803533437409,8.5207395685782,0,0,501.58726372059846,44.1677890557765,93.61875084473019
2024-01-01 00:52:00,0,52,47.13538999847021,5.546030186282739,8.943767021849487,0,0,516.020176030485,42.29861596978951,38.50581728041912
2024-01-01 00:53:00,0,53,53.58838144420434,5.313673765823907,9.657547942446671,0,0,392.815688553573,31.418852387198626,77.2268108809397
2024-01-01 00:54:00,0,54,55.69499761247975,4.5036948461545805,7.57825815305357,1,0,534.4924713829271,50.995772728597466,68.71629644977605
2024-01-01 00:55:00,0,55,55.20640059558099,4.383376632061948,8.636484280557005,1,0,441.51657485223757,57.685192132644254,54.66710695808415
2024-01-01 00:56:00,0,56,46.36391238388681,5.030445929008555,9.32755825291068,0,0,498.8826024717655,43.45484175675942,50.43763268867353
2024-01-01 00:57:00,0,57,49.02393812074393,6.229729019259365,12.033778361425455,1,0,467.0308832280785,41.50468131640679,85.42868594803923
2024-01-01 00:58:00,0,58,52.236317157017815,5.601600154594432,10.81512265800385,0,0,472.4021492607853,66.0341346915244,55.631179145679646
2024-01-01 00:59:00,0,59,55.4677256356118,4.688385667913894,10.682179822735089,1,0,584.6978969808994,85.98213607088948,48.15178544224443
2024-01-01 01:00:00,0,60,48.204128810773554,5.831698710648344,12.001795924335944,1,0,515.963376039783,80.2257656786069,46.568765367086826
2024-01-01 01:01:00,0,61,49.68170511668092,2.2124573793699245,10.030256423201207,0,0,545.2344201476795,19.489621352431126,40.69010036019253
2024-01-01 01:02:00,0,62,45.08832512996985,6.210765700372104,11.09092969985778,0,0,507.5470677101371,62.18469362937916,50.672446370340296
2024-01-01 01:03:00,0,63,44.64896687959665,3.3232862212219003,10.108556494135007,0,0,531.0006787327477,10.56380900008084,28.993849078388685
2024-01-01 01:04:00,0,64,54.70262911197099,4.701559058596868,10.850724698799258,0,0,520.8689181071726,60.647342188066496,24.88422745539653
2024-01-01 01:05:00,0,65,57.43120014285412,3.945330105373856,9.159482684776835,1,0,512.7228072343413,47.14828711399463,60.61006474941292
2024-01-01 01:06:00,0,66,50.29994939209833,3.771318524279094,5.452365683447142,0,0,555.357795458234,49.28904418750665,54.069614660742346
2024-01-01 01:07:00,0,67,55.68766448946012,6.22782678737852,10.066441675627393,1,0,507.8252726922135,57.042048628168935,33.00442099301748
2024-01-01 01:08:00,0,68,52.48818012523817,4.600298798688108,13.185496272199881,1,0,614.2574286108852,69.41243050311357,28.009940691279084
2024-01-01 01:09:00,0,69,47.464401226974374,5.415503881730715,12.197430804483185,1,0,548.0265786406219,68.35662421183555,30.745042630120057
2024-01-01 01:10:00,0,70,52.506978027542075,5.0230794211208165,12.280794969182342,1,0,443.0229651130155,13.55832252373446,43.64333745266534
2024-01-01 01:11:00,0,71,58.40018283232985,5.548040827223121,12.827261443612436,1,0,491.1725145508509,68.91955090411946,53.86135006255679
2024-01-01 01:12:00,0,72,50.54086980445024,5.148821891060256,10.537315181922875,0,0,519.8538799745334,76.38527845353231,34.50125819798089
2024-01-01 01:13:00,0,73,58.55321827907003,3.7900077758114303,10.759631414811192,1,0,502.2248417856018,15.453809954848197,76.67187380880276
2024-01-01 01:14:00,0,74,37.64127447955128,6.07026681944714,9.134696209131299,0,0,534.3436709486084,35.835728054214904,34.49932843259542
2024-01-01 01:15:00,0,75,54.85951252187612,4.581243416838688,9.742854287945901,0,0,539.8508352416936,73.36512614656245,29.309483746556364
2024-01-01 01:16:00,0,76,51.19523534119085,3.519418101340249,11.611542299542284,0,0,432.02065071005177,49.448545256136185,94.5916151923001
2024-01-01 01:17:00,0,77,49.27496324767066,4.648884839034087,12.792768874337632,1,0,564.0538772358248,65.59128550479647,53.578367242054185
2024-01-01 01:18:00,0,78,51.238803882677516,6.578759790634311,10.111107448638002,0,0,475.1591267256978,50.18526460785076,32.75052628702862
2024-01-01 01:19:00,0,79,40.85215542699554,5.9292217421134925,9.494621470297176,0,0,470.2047747067621,88.25779598465328,87.0917711017745
2024-01-01 01:20:00,0,80,49.701640560812436,4.731347865592141,10.401055917713196,0,0,470.04388036472295,84.89544582930893,37.33187184433746
2024-01-01 01:21:00,0,81,52.59556285755873,4.731742295681571,11.607413497858229,0,0,540.4288202995292,32.491619352495924,89.41849665192805
2024-01-01 01:22:00,0,82,58.209470223707584,4.760364948782617,7.522290367732916,1,0,486.6466150926107,40.87078573947952,28.922064023456727
2024-01-01 01:23:00,0,83,48.23864890863176,7.159747983560841,5.822638093725524,1,0,466.82241778311464,44.50767982682549,83.13610219538245
2024-01-01 01:24:00,0,84,46.797531985534064,5.465935452231553,9.318926301016832,0,0,478.80204212782314,18.33634663548679,33.8200331466949
2024-01-01 01:25:00,0,85,48.341214782077316,5.51504164719107,7.983575148171682,0,0,410.2654170542062,42.32599575035569,90.37532364314404
2024-01-01 01:26:00,0,86,55.43701058851037,6.1162834540318425,9.413719604705378,1,0,457.89181180242565,71.9878256949302,63.06827320360763
2024-01-01 01:27:00,0,87,52.51375554829842,5.325789159026513,10.139439362365058,0,0,438.020822567345,77.75170251592931,34.24352718107441
2024-01-01 01:28:00,0,88,48.23119898116481,4.828957854179297,9.533503181953973,0,0,486.5415334752054,80.89062003506089,83.36150407165431
2024-01-01 01:29:00,0,89,53.45633716556678,4.892650150915022,13.349935068941491,1,0,533.2096635136796,11.164720013717986,49.293199412815056
2024-01-01 01:30:00,0,90,51.3853877467402,5.018398740585936,11.103489529204639,0,0,527.6937950466613,73.10448309986867,74.96100659466187
2024-01-01 01:31:00,0,91,55.75322495266444,5.053777763490158,11.055948719221657,1,0,562.8375248773292,50.210214758818765,68.25805411672275
2024-01-01 01:32:00,0,92,47.40973453061324,5.81962954363698,11.704414288086804,0,0,551.698790864831,26.492731586291125,73.5720891827642
2024-01-01 01:33:00,0,93,49.29168926701116,5.144945885807299,8.187333764438462,0,0,473.57016425408113,49.89960180091488,45.77861708566837
2024-01-01 01:34:00,0,94,48.97945923433921,5.82664007721558,12.548223574840538,1,0,500.95357003768567,77.54083733454338,90.41191154086007
2024-01-01 01:35:00,0,95,43.63242525933941,5.0142834198914175,10.32347142692908,0,0,498.37219528892905,44.73994942085008,61.985985974430584
2024-01-01 01:36:00,0,96,52.44060138532288,5.17463519031609,11.820961234482425,0,0,392.44736586390565,89.23688644792192,25.817045749488713
2024-01-01 01:37:00,0,97,52.27527636089945,3.0987993154678923,8.341285533919688,0,0,439.1370231545128,59.3346547734804,25.005050552007454
2024-01-01 01:38:00,0,98,51.0055672832123,6.014327674702481,7.382482467967872,0,0,491.6356661424444,49.18109353165934,75.36722208879002
2024-01-01 01:39:00,0,99,49.817064333124264,5.445488475897993,12.130779316050056,1,0,491.3551782429596,33.59114622938807,83.74808271124985
2024-01-01 01:40:00,0,100,43.923146289747926,6.0980101098596515,11.252819052195033,0,0,525.6162527102583,10.884085011122488,72.14597263183796
2024-01-01 01:41:00,0,101,48.90677338617321,2.2047446218063107,8.70089689128498,0,0,523.1820814767924,58.84386853514435,40.81229836068181
2024-01-01 01:42:00,0,102,49.30642741736616,7.190374704780728,8.77067383745061,1,0,411.46537489501327,56.19964370850941,36.942797112181395
2024-01-01 01:43:00,0,103,47.018613653891904,4.963410371844826,12.76586956882954,1,0,525.9298367228765,51.34514841860205,62.407744213172066
2024-01-01 01:44:00,0,104,50.23357144166995,6.212182816737516,8.141176214265345,0,0,508.9293603226882,53.01635631829305,34.758462352667145
2024-01-01 01:45:00,0,105,53.07025428407269,4.065094072874469,13.810345906511927,1,0,531.1686590822314,77.48178969151715,48.432481735272354
2024-01-01 01:46:00,0,106,60.49092950605265,5.718773905062569,8.728758530704262,1,1,553.3432793820795,35.34959397121846,67.15184233588266
2024-01-01 01:47:00,0,107,51.942889064159196,4.053584436826344,11.811783851216767,0,0,492.85585136060143,54.02031552001657,41.368350243134614
2024-01-01 01:48:00,0,108,52.36775195361382,4.484231039304195,9.882763048502031,0,0,562.279411849004,64.3958100686837,48.157919128117356
2024-01-01 01:49:00,0,109,50.71777042116917,7.023031353866786,11.751374862164687,1,0,455.52997730534764,26.785514154284876,47.03884211587883
2024-01-01 01:50:00,0,110,41.506143923504794,4.919317599236654,9.461771995771615,0,0,452.7130939813891,83.98555320376191,54.53926361449337
2024-01-01 01:51:00,0,111,50.977430622753914,5.328432873179723,10.229414187855411,0,0,521.4386095067771,68.96980198191287,70.57698679778537
2024-01-01 01:52:00,0,112,51.42115104970513,5.982067730688755,10.641838350791442,0,0,481.56162273474104,14.263632012485878,78.67618766953123
2024-01-01 01:53:00,0,113,63.44621056242644,5.6086818879726055,8.560625088437055,1,1,513.0816282309485,79.20853583503433,69.88118596103794
2024-01-01 01:54:00,0,114,50.17819517609439,5.264418905143576,12.051648690840253,1,0,599.6491059922246,84.38961162880969,21.96258728731113
2024-01-01 01:55:00,0,115,52.65773671166806,5.479961002466226,9.548572867056828,0,0,519.6747536751988,73.4936038579004,87.26297713610293
2024-01-01 01:56:00,0,116,50.98644115147378,7.519415585238274,10.122800169319962,1,0,510.60847694320597,44.0979681354935,63.589158916438286
2024-01-01 01:57:00,0,117,45.326609811902344,5.0593812029664145,8.596301250782975,0,0,456.53898106740763,89.55015197742283,89.01848703924027
2024-01-01 01:58:00,0,118,56.8941140725751,5.3190990467149675,5.465332682409379,1,0,415.0010096687827,19.954871952872885,92.290421856567
2024-01-01 01:59:00,0,119,54.94966516343387,6.169654396007612,10.212944474799663,0,0,496.37266923632444,52.92846730828603,55.0885086939592
2024-01-01 02:00:00,0,120,55.155159735215236,6.225525932957984,15.425230843225831,1,1,553.3435123304098,23.63126432580316,88.72742018271931
2024-01-01 02:01:00,0,121,46.663062726026304,6.308030305560381,12.174208575796047,1,0,483.8530996469663,45.14790422769762,47.40392293482334
2024-01-01 02:02:00,0,122,58.233971554680494,5.760730222029185,10.571479240531211,1,0,520.0731249602685,84.19394453004641,39.52836910866097
2024-01-01 02:03:00,0,123,44.22074468603859,3.9799950872695167,10.089218341583464,0,0,571.3248636359291,73.54089027213331,25.522270449028277
2024-01-01 02:04:00,0,124,54.174285469001354,6.757431532301095,10.664931785624091,0,0,570.075815661518,72.5665553224272,53.887284069884124
2024-01-01 02:05:00,0,125,62.202278129049894,3.978654606981312,11.71923823035042,1,1,521.4407943800891,38.30830407854571,71.65154613027849
2024-01-01 02:06:00,0,126,46.30731837434656,5.428635465239034,8.268374369382311,0,0,508.50532393286716,84.74161419548325,93.2626751207126
2024-01-01 02:07:00,0,127,48.43851135198614,4.372724149980642,12.863643389337744,1,0,424.0683475498462,39.46087445231943,59.09819584036804
2024-01-01 02:08:00,0,128,51.778256825438206,5.063861653407008,12.070762630882488,1,0,468.490267791153,13.197874857595009,75.08561238575737
2024-01-01 02:09:00,0,129,48.772621729419,5.457762410303481,12.081371451415869,1,0,485.96220959909635,61.02410099687714,87.21103644223759
2024-01-01 02:10:00,0,130,43.546682844669334,5.451357215450273,11.526951477619455,0,0,457.38341942829237,39.011809322071464,60.73889760298933
2024-01-01 02:11:00,0,131,51.65281487403014,5.552920754235285,10.69423331538798,0,0,512.4226631476382,22.29799105884129,32.50739622770852
2024-01-01 02:12:00,0,132,46.008481431369475,6.7457112690586465,12.00572247193364,1,0,595.5824091743051,84.77264496432733,83.61563114000009
2024-01-01 02:13:00,0,133,53.69796215317591,5.5865343015139795,11.848628267482756,0,0,575.8880796330808,60.979162722739474,63.063027968258055
2024-01-01 02:14:00,0,134,46.74287882883099,4.8898433647093515,9.961918578117952,0,0,512.1939930915604,85.24237516081845,76.88834371241367
2024-01-01 02:15:00,0,135,59.0996720250877,6.099087168288357,9.527796454206198,1,0,538.9717036012414,56.63829458352655,69.38584457597261
2024-01-01 02:16:00,0,136,47.44373353831882,6.3254704889246405,10.883712590523974,0,0,463.569784232194,15.109092770061778,24.57781296403924
2024-01-01 02:17:00,0,137,49.75969241897162,3.9093921848630075,13.783040302990376,1,0,573.20446753344,12.395241096830087,32.683622272240065
2024-01-01 02:18:00,0,138,55.447586086848354,5.735400069849858,8.211785848692198,1,0,421.901670202741,82.04491480018315,41.46873143380823
2024-01-01 02:19:00,0,139,45.23567841783022,5.840172742310899,7.759949468495121,0,0,545.6414080543082,13.098234950296641,41.35308649824436
2024-01-01 02:20:00,0,140,52.53729967302065,4.8424364966400075,11.029521682473034,0,0,524.7794855099887,59.21406377462236,82.93982788347847
2024-01-01 02:21:00,0,141,57.94571377141214,6.51670681331162,10.806775403712036,1,0,462.2070306622788,33.8380645953892,64.86795208812791
2024-01-01 02:22:00,0,142,43.38258382719386,4.991944412967474,11.056683328740817,0,0,489.56066216310313,65.01265112823738,26.253150198309537
2024-01-01 02:23:00,0,143,52.35316929266152,5.2685764534715425,11.202906395817001,0,0,443.287364842197,32.777794297371685,49.03989302737632
2024-01-01 02:24:00,0,144,52.739413971242115,4.97092817571613,10.27359549073039,0,0,445.4179976098884,12.977773635959196,61.724801407624156
2024-01-01 02:25:00,0,145,55.35911435888656,5.160579047581467,13.704726877204164,1,0,420.4472999688035,68.46707782391317,38.86271224754526
2024-01-01 02:26:00,0,146,45.27524644560959,4.049724913104798,7.528192043046969,0,0,538.3756951100356,34.872210421083594,22.987542209347737
2024-01-01 02:27:00,0,147,44.86771693457862,3.7069491174057054,9.078005950439508,0,0,560.267248471334,54.06391418079061,48.51978044578868
2024-01-01 02:28:00,0,148,54.089707828084485,6.7425050632249715,10.533490479701905,0,0,391.9096068093287,71.90926559481596,54.58916754327251
2024-01-01 02:29:00,0,149,52.97492336616593,4.302038651681673,7.458622377691666,0,0,591.9152758075753,66.22586414640044,87.85737064365003
2024-01-01 02:30:00,0,150,52.752464251729386,4.1586076505436935,10.398291191135858,0,0,499.399588168158,37.88568841637179,88.12746243001791
2024-01-01 02:31:00,0,151,53.242241047484875,2.997609886396285,14.077940331456038,1,0,514.4926602438419,69.82613273810378,57.530185429198646
2024-01-01 02:32:00,0,152,48.11987639210755,4.513038252310498,10.801772976591923,0,0,426.3793582207462,84.05448056200686,55.36209181365517
2024-01-01 02:33:00,0,153,52.69126848580502,3.8299102065925017,11.226401811437368,0,0,566.0412875082433,58.79796740128356,68.03765449106825
2024-01-01 02:34:00,0,154,53.00536236649341,6.796015160136369,8.24967046965484,0,0,510.0125046583417,66.28048485156347,39.3593049828971
2024-01-01 02:35:00,0,155,47.97824290986816,6.164817089342635,9.542277183921046,0,0,556.941311988565,79.27265117443011,41.42856341258782
2024-01-01 02:36:00,0,156,60.888872555723786,4.467849654822276,10.029607239352126,1,1,561.0429160323872,77.49124930234227,20.191838927574146
2024-01-01 02:37:00,0,157,53.93916460455894,7.409435805344309,10.149569806487532,1,0,566.7437211360635,38.1281061988626,25.86589074372341
2024-01-01 02:38:00,0,158,45.62348251398676,6.139765486991594,13.353287590007536,1,0,467.58596120738986,89.33604774211145,33.38777234949207
2024-01-01 02:39:00,0,159,54.87276804316915,4.834168616491377,11.91038212145025,0,0,489.6018996053398,12.285280003764054,68.04295533820246
2024-01-01 02:40:00,0,160,46.7265916488634,2.660594285126427,8.577084086125936,0,0,469.41489626352427,88.93660574150104,35.94929425550423
2024-01-01 02:41:00,0,161,55.545423018712256,7.451942572590742,11.29800955686401,1,0,544.7548231370641,29.679770670928658,29.305925359997477
2024-01-01 02:42:00,0,162,57.41297789503702,3.772427533236404,11.806443496993571,1,0,516.644461468187,45.234964036419825,66.22285428104674
2024-01-01 02:43:00,0,163,47.52658840824145,3.517601253043108,13.095298077042532,1,0,553.4572432006619,80.69509902597713,68.8812517689197
2024-01-01 02:44:00,0,164,56.456880646221606,6.18657043200964,13.981081373136748,1,0,555.6369401528616,29.546307082193472,24.47548461689852
2024-01-01 02:45:00,0,165,53.71390463468249,7.604752406339273,8.794811616344262,1,0,413.6370254530546,27.98253080720473,77.96735656996415
2024-01-01 02:46:00,0,166,55.770300799972446,6.550272818510519,9.208284977579323,1,0,567.5385065276936,61.44870097504659,65.46178021946882
2024-01-01 02:47:00,0,167,61.15396491326974,5.73090912005236,8.319844282170767,1,1,547.5430478882859,66.43604204762214,49.77990826709438
2024-01-01 02:48:00,0,168,50.45305941998565,5.762754341665286,10.371960281786038,0,0,481.5387558407251,10.59765473608218,93.73867188729557
2024-01-01 02:49:00,0,169,47.92131917821255,6.022415558780307,11.77771674889267,0,0,517.4896383264814,46.03553887806294,20.764951465197004
2024-01-01 02:50:00,0,170,47.25242785187238,5.928928589786765,12.824669033178203,1,0,493.8165214208648,49.12871823044961,60.86387958404923
2024-01-01 02:51:00,0,171,47.63094857517281,5.452191423969376,10.703097952714955,0,0,530.8027839315588,31.74681597775633,31.97775565509167
2024-01-01 02:52:00,0,172,51.33449145292948,5.276201103951876,10.220304953490311,0,0,481.4301809647562,53.688777170312385,44.69995761777429
2024-01-01 02:53:00,0,173,53.43575987408322,5.110406872100477,11.16851598449748,0,0,523.9463620584554,22.366208453772522,29.99017126345087
2024-01-01 02:54:00,0,174,53.1234539966501,4.420035411133324,9.199714196739952,0,0,503.3652652329676,35.88846414859191,70.11608837063483
2024-01-01 02:55:00,0,175,55.88591624518012,4.894324923133226,15.054077443389547,1,1,478.39030482523475,67.05913868436387,50.11786950514804
2024-01-01 02:56:00,0,176,51.825009459389534,3.4830431858046147,7.6646779457638825,0,0,509.50681224510294,79.90292302954433,93.97246255051299
2024-01-01 02:57:00,0,177,59.03767038578659,5.07866037320525,11.25448115779145,1,0,635.3234786744379,57.15031693705644,69.03853379756953
2024-01-01 02:58:00,0,178,50.45671583381022,4.189408892849083,14.93721243845928,1,0,465.7231685087159,15.987563147295836,88.80011129079988
2024-01-01 02:59:00,0,179,65.3908458329481,4.075410682784229,10.908599689119995,1,1,487.5028204369215,64.29966958120333,38.06203908746521
2024-01-01 03:00:00,0,180,54.92833673882503,5.359894151153478,10.519921929997011,0,0,466.5943800183485,81.80782567117578,43.90880473656152
2024-01-01 03:01:00,0,181,47.52421221791859,6.573002286344599,10.190109154379146,0,0,471.8391807236208,50.345123439734564,47.20116796027031
2024-01-01 03:02:00,0,182,46.465537509694435,6.1003166060023135,10.549216636475185,0,0,540.788717669268,49.49535728824522,82.88862607232738
2024-01-01 03:03:00,0,183,54.242362076215926,3.6124993963768226,13.66069694935306,1,0,535.7941229818034,89.31308635618308,35.87568275022062
2024-01-01 03:04:00,0,184,50.72268607337075,4.194371863429662,6.496276177340986,0,0,499.7068248339345,60.903823003683435,91.00405835397083
2024-01-01 03:05:00,0,185,55.42000247046046,6.1257711879882155,13.991867402592652,1,0,551.3148292634556,74.48231213329335,23.268431675844464
2024-01-01 03:06:00,0,186,54.226188122867725,4.203512606461691,8.08208569509971,0,0,539.6721647747155,61.719478822096946,86.73935107787779
2024-01-01 03:07:00,0,187,51.505855436715635,4.962366850002976,10.401695341531171,0,0,491.8832906986893,27.673254925112865,53.856040871064955
2024-01-01 03:08:00,0,188,47.64603140965798,5.738052099024552,10.081511159402675,0,0,423.3067629102897,32.72625471970127,59.44235255633924
2024-01-01 03:09:00,0,189,44.31576387657068,4.220655545136365,12.12210653954144,1,0,541.4891503974501,63.25646069991534,94.80480818681029
2024-01-01 03:10:00,0,190,49.667425239664894,5.295375506145961,7.7537512962325055,0,0,508.48323105009877,46.4856904057529,85.25359852463185
2024-01-01 03:11:00,0,191,56.191993971617364,3.856974505081795,11.879345332163886,1,0,501.1111731850296,42.347823217291314,87.80161931499671
2024-01-01 03:12:00,0,192,52.99046872065102,4.590632356048786,15.008619246573705,1,1,476.69759899951424,11.796156270511453,63.91512547949389
2024-01-01 03:13:00,0,193,45.70130610644006,5.512781934142536,8.238651990814379,0,0,537.2324474558158,80.7495253918957,91.72563369124417
2024-01-01 03:14:00,0,194,52.805904629255906,3.601006266468331,11.349412335220793,0,0,517.4248126214251,80.75982318694297,71.58540744777571
2024-01-01 03:15:00,0,195,53.876586898644184,5.635474737960399,9.65103564440678,0,0,488.15859785988516,46.87768997797732,81.449527430441
2024-01-01 03:16:00,0,196,47.540712818994336,5.176362201073318,11.831774412386071,0,0,438.72727263905443,66.05913669005454,74.0700430723789
2024-01-01 03:17:00,0,197,52.738625529727635,5.749489954417148,11.023295554831504,0,0,553.3964550940038,24.225548298824897,78.56858231170733
2024-01-01 03:18:00,0,198,52.271043592229994,5.421914134064662,9.707026181911381,0,0,530.2452611577938,50.30488196670353,67.84782161901038
2024-01-01 03:19:00,0,199,46.27514851084688,6.563140429973844,11.970744569742147,0,0,512.7701449972798,45.10925135198842,74.48064623105591
2024-01-01 03:20:00,0,200,53.788936801741414,5.325224502647908,14.608696219573487,1,0,367.16130024430015,62.52908566492942,52.69538583684458
